gas,de0,re0,c60,de2,re2,c62,b,mu,e_rate,ie_rate,tot_rate
H2,7.27039879296524,6.392774468860418,156.0,64.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.926250000000001,0.03324,3.95949
H2,7.27039879296524,6.392774468860418,156.0,68.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.28245,0.03822,3.3206800000000003
H2,7.27039879296524,6.392774468860418,156.0,72.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.47102,0.04288,3.5139
H2,7.27039879296524,6.392774468860418,156.0,76.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.68733,0.04588,3.73321
H2,7.27039879296524,6.392774468860418,156.0,80.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.95077,0.04928,4.00005
H2,7.27039879296524,6.392774468860418,156.0,84.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.43283,0.05259,3.48542
H2,7.27039879296524,6.392774468860418,156.0,88.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.60417,0.05717,3.66134
H2,7.27039879296524,6.392774468860418,156.0,92.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.70153,0.05906,3.76059
H2,7.27039879296524,6.392774468860418,156.0,96.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.93467,0.06339,3.99806
H2,7.27039879296524,6.392774468860418,156.0,100.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.57285,0.0686099999999999,3.64146
H2,7.27039879296524,6.392774468860418,156.0,104.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.62732,0.07309,3.70041
H2,7.27039879296524,6.392774468860418,156.0,108.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.76727,0.07722,3.84449
H2,7.27039879296524,6.392774468860418,156.0,112.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.80664,0.07641,3.88305
H2,7.27039879296524,6.392774468860418,156.0,116.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.02768,0.07905,4.10672
H2,7.27039879296524,6.392774468860418,156.0,120.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.6461,0.08495,3.73105
H2,7.27039879296524,6.392774468860418,156.0,124.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.74929,0.09227,3.84157
H2,7.27039879296524,6.392774468860418,156.0,128.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.86074,0.09673,3.95748
H2,7.27039879296524,6.392774468860418,156.0,132.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.87391,0.09679,3.97071
H2,7.27039879296524,6.392774468860418,156.0,136.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.056150000000001,0.09547,4.15162
H2,7.27039879296524,6.392774468860418,156.0,140.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.7583,0.09786,3.85616
H2,7.27039879296524,6.392774468860418,156.0,144.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.83278,0.10558,3.93836
H2,7.27039879296524,6.392774468860418,156.0,148.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.9386,0.1147499999999999,4.05335
H2,7.27039879296524,6.392774468860418,156.0,152.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.96923,0.1189399999999999,4.088170000000001
H2,7.27039879296524,6.392774468860418,156.0,156.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.99563,0.1165499999999999,4.11218
H2,7.27039879296524,6.392774468860418,156.0,160.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.08479,0.1123499999999999,4.19714
H2,7.27039879296524,6.392774468860418,156.0,164.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,3.90394,0.1131699999999999,4.017110000000001
H2,7.27039879296524,6.392774468860418,156.0,168.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.00582,0.12179,4.12761
H2,7.27039879296524,6.392774468860418,156.0,172.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.07363,0.13326,4.2069
H2,7.27039879296524,6.392774468860418,156.0,176.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.0569,0.1396299999999999,4.19653
H2,7.27039879296524,6.392774468860418,156.0,180.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.15482,0.13668,4.291499999999999
H2,7.27039879296524,6.392774468860418,156.0,184.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.0641300000000005,0.12913,4.19326
H2,7.27039879296524,6.392774468860418,156.0,188.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.07072,0.12583,4.19655
H2,7.27039879296524,6.392774468860418,156.0,192.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.16261,0.13265,4.29527
H2,7.27039879296524,6.392774468860418,156.0,196.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.20944,0.14592,4.35536
H2,7.27039879296524,6.392774468860418,156.0,200.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.18595,0.15638,4.34234
H2,7.27039879296524,6.392774468860418,156.0,204.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.2725,0.15654,4.42904
H2,7.27039879296524,6.392774468860418,156.0,208.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.23122,0.14709,4.37831
H2,7.27039879296524,6.392774468860418,156.0,212.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.23464,0.13741,4.37205
H2,7.27039879296524,6.392774468860418,156.0,216.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.31808,0.13764,4.45572
H2,7.27039879296524,6.392774468860418,156.0,220.0,5.517380194079086,31.200000000000003,60.853,1.9701811593091711,4.37006,0.14911,4.51917
H2,7.27039879296524,6.392774468860418,156.0,1.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.5664100000000003,0.00041,3.56682
H2,7.27039879296524,6.392774468860418,156.0,2.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.56626,0.00074,3.567
H2,7.27039879296524,6.392774468860418,156.0,3.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.56628,0.00093,3.56721
H2,7.27039879296524,6.392774468860418,156.0,4.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.56646,0.00098,3.5674400000000004
H2,7.27039879296524,6.392774468860418,156.0,5.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.56677,0.00094,3.56771
H2,7.27039879296524,6.392774468860418,156.0,6.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.5671600000000003,0.0008399999999999,3.56801
H2,7.27039879296524,6.392774468860418,156.0,7.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.5676,0.00073,3.56833
H2,7.27039879296524,6.392774468860418,156.0,8.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.56805,0.0006399999999999,3.56869
H2,7.27039879296524,6.392774468860418,156.0,9.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.56848,0.0006,3.5690700000000004
H2,7.27039879296524,6.392774468860418,156.0,10.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.56888,0.00061,3.5694900000000005
H2,7.27039879296524,6.392774468860418,156.0,24.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.5773900000000003,0.00233,3.57972
H2,7.27039879296524,6.392774468860418,156.0,28.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.58108,0.00415,3.58523
H2,7.27039879296524,6.392774468860418,156.0,32.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.5905599999999995,0.00449,3.59505
H2,7.27039879296524,6.392774468860418,156.0,36.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.61433,0.00487,3.61919
H2,7.27039879296524,6.392774468860418,156.0,40.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.67197,0.0081999999999999,3.68017
H2,7.27039879296524,6.392774468860418,156.0,44.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.74298,0.01264,3.75562
H2,7.27039879296524,6.392774468860418,156.0,48.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.46058,0.01423,3.47481
H2,7.27039879296524,6.392774468860418,156.0,52.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,2.80215,0.01371,2.81585
H2,7.27039879296524,6.392774468860418,156.0,56.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.40313,0.0153,3.41843
H2,7.27039879296524,6.392774468860418,156.0,60.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.93334,0.02028,3.95362
H2,7.27039879296524,6.392774468860418,156.0,64.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.18748,0.02637,3.2138400000000003
H2,7.27039879296524,6.392774468860418,156.0,68.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.12979,0.02797,3.15776
H2,7.27039879296524,6.392774468860418,156.0,72.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.47303,0.02846,3.50149
H2,7.27039879296524,6.392774468860418,156.0,76.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.94502,0.02993,3.97495
H2,7.27039879296524,6.392774468860418,156.0,80.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.39315,0.0339999999999999,3.42715
H2,7.27039879296524,6.392774468860418,156.0,84.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.38977,0.0404,3.43017
H2,7.27039879296524,6.392774468860418,156.0,88.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.49732,0.04437,3.54169
H2,7.27039879296524,6.392774468860418,156.0,92.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.76274,0.04726,3.81
H2,7.27039879296524,6.392774468860418,156.0,96.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.94006,0.04885,3.9889
H2,7.27039879296524,6.392774468860418,156.0,100.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.51504,0.05063,3.5656700000000003
H2,7.27039879296524,6.392774468860418,156.0,104.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.61048,0.0538,3.66429
H2,7.27039879296524,6.392774468860418,156.0,108.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.69094,0.05972,3.75066
H2,7.27039879296524,6.392774468860418,156.0,112.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.81367,0.06374,3.87741
H2,7.27039879296524,6.392774468860418,156.0,116.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.056430000000001,0.06856,4.12498
H2,7.27039879296524,6.392774468860418,156.0,120.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.64469,0.07202,3.71671
H2,7.27039879296524,6.392774468860418,156.0,124.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.73242,0.074,3.80641
H2,7.27039879296524,6.392774468860418,156.0,128.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.83051,0.0753399999999999,3.90585
H2,7.27039879296524,6.392774468860418,156.0,132.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.86356,0.07734,3.9409100000000006
H2,7.27039879296524,6.392774468860418,156.0,136.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.01081,0.0813,4.09211
H2,7.27039879296524,6.392774468860418,156.0,140.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.06718,0.0871499999999999,4.15432
H2,7.27039879296524,6.392774468860418,156.0,144.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.80784,0.0934599999999999,3.901310000000001
H2,7.27039879296524,6.392774468860418,156.0,148.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.91036,0.09803,4.00839
H2,7.27039879296524,6.392774468860418,156.0,152.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.99435,0.0997499999999999,4.0941
H2,7.27039879296524,6.392774468860418,156.0,156.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.01653,0.09944,4.11597
H2,7.27039879296524,6.392774468860418,156.0,160.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.09999,0.0991499999999999,4.19913
H2,7.27039879296524,6.392774468860418,156.0,164.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.27483,0.10176,4.37659
H2,7.27039879296524,6.392774468860418,156.0,168.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,3.97759,0.10804,4.08564
H2,7.27039879296524,6.392774468860418,156.0,172.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.0604700000000005,0.1159799999999999,4.17645
H2,7.27039879296524,6.392774468860418,156.0,176.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.14818,0.12242,4.2706
H2,7.27039879296524,6.392774468860418,156.0,180.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.19191,0.12477,4.31668
H2,7.27039879296524,6.392774468860418,156.0,184.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.191809999999999,0.12265,4.31446
H2,7.27039879296524,6.392774468860418,156.0,188.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.3887,0.1192299999999999,4.50794
H2,7.27039879296524,6.392774468860418,156.0,192.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.26548,0.1186199999999999,4.3841
H2,7.27039879296524,6.392774468860418,156.0,196.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.22161,0.12329,4.34491
H2,7.27039879296524,6.392774468860418,156.0,200.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.30137,0.132,4.43337
H2,7.27039879296524,6.392774468860418,156.0,204.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.37025,0.1414099999999999,4.51166
H2,7.27039879296524,6.392774468860418,156.0,208.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.40585,0.14662,4.55248
H2,7.27039879296524,6.392774468860418,156.0,212.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.39614,0.14537,4.54151
H2,7.27039879296524,6.392774468860418,156.0,216.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.61936,0.13951,4.75887
H2,7.27039879296524,6.392774468860418,156.0,220.0,5.517380194079086,62.400000000000006,60.853,1.9701811593091711,4.47419,0.13398,4.60817
H2,7.27039879296524,6.392774468860418,156.0,1.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.56632,0.00054,3.56686
H2,7.27039879296524,6.392774468860418,156.0,2.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.56615,0.00094,3.5671
H2,7.27039879296524,6.392774468860418,156.0,3.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.56619,0.00118,3.5673700000000004
H2,7.27039879296524,6.392774468860418,156.0,4.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.5664100000000003,0.00127,3.56768
H2,7.27039879296524,6.392774468860418,156.0,5.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.56677,0.00125,3.56802
H2,7.27039879296524,6.392774468860418,156.0,6.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.56722,0.00116,3.56838
H2,7.27039879296524,6.392774468860418,156.0,7.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.56773,0.00105,3.5687800000000003
H2,7.27039879296524,6.392774468860418,156.0,8.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.5682500000000004,0.00095,3.5691999999999995
H2,7.27039879296524,6.392774468860418,156.0,9.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.56877,0.0008799999999999,3.56966
H2,7.27039879296524,6.392774468860418,156.0,10.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.5692800000000005,0.00086,3.57014
H2,7.27039879296524,6.392774468860418,156.0,24.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.5792,0.0013,3.5805
H2,7.27039879296524,6.392774468860418,156.0,28.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.58234,0.0025599999999999,3.5849
H2,7.27039879296524,6.392774468860418,156.0,32.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.5865,0.00347,3.58997
H2,7.27039879296524,6.392774468860418,156.0,36.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.59323,0.00342,3.59665
H2,7.27039879296524,6.392774468860418,156.0,40.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.60708,0.00428,3.61136
H2,7.27039879296524,6.392774468860418,156.0,44.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.64952,0.00746,3.65697
H2,7.27039879296524,6.392774468860418,156.0,48.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.75502,0.011,3.76602
H2,7.27039879296524,6.392774468860418,156.0,52.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.79945,0.01216,3.8116
H2,7.27039879296524,6.392774468860418,156.0,56.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.20719,0.01145,3.21864
H2,7.27039879296524,6.392774468860418,156.0,60.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.0224800000000003,0.01221,3.03469
H2,7.27039879296524,6.392774468860418,156.0,64.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.66358,0.01629,3.67987
H2,7.27039879296524,6.392774468860418,156.0,68.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.85431,0.0218,3.87611
H2,7.27039879296524,6.392774468860418,156.0,72.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.12423,0.02646,3.15069
H2,7.27039879296524,6.392774468860418,156.0,76.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.16859,0.02611,3.1947
H2,7.27039879296524,6.392774468860418,156.0,80.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.5607400000000005,0.02583,3.58657
H2,7.27039879296524,6.392774468860418,156.0,84.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.95801,0.02753,3.98553
H2,7.27039879296524,6.392774468860418,156.0,88.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.39293,0.0322099999999999,3.42513
H2,7.27039879296524,6.392774468860418,156.0,92.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.39684,0.03831,3.43516
H2,7.27039879296524,6.392774468860418,156.0,96.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.47985,0.04332,3.52316
H2,7.27039879296524,6.392774468860418,156.0,100.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.71507,0.04581,3.76088
H2,7.27039879296524,6.392774468860418,156.0,104.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,4.0128,0.0464199999999999,4.05922
H2,7.27039879296524,6.392774468860418,156.0,108.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.5493,0.04707,3.59637
H2,7.27039879296524,6.392774468860418,156.0,112.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.61081,0.04952,3.66033
H2,7.27039879296524,6.392774468860418,156.0,116.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.68671,0.05431,3.74102
H2,7.27039879296524,6.392774468860418,156.0,120.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.75348,0.06025,3.81374
H2,7.27039879296524,6.392774468860418,156.0,124.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.97109,0.06591,4.037
H2,7.27039879296524,6.392774468860418,156.0,128.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,4.0577,0.0698,4.1275
H2,7.27039879296524,6.392774468860418,156.0,132.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.72357,0.07171,3.79528
H2,7.27039879296524,6.392774468860418,156.0,136.0,5.517380194079086,93.60000000000002,60.853,1.9701811593091711,3.82419,0.07238,3.89657
